DATE   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   
HVDC_VIN_Beneficiary_ISGS   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.669330   0.669330   0.669330   0.669330   0.669330   0.669330   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   0.675360   
HWP-of-DAE_ISGS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MPAKVNL_ISGS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MPSEB_Beneficiary_ISGS   4065.769994   4055.769994   4069.685874   4079.685874   4090.577229   4153.494534   4153.494534   4085.069450   3989.276484   3969.276484   3949.276484   3929.276484   4035.336484   4015.336484   4004.529249   3916.374411   3822.050279   3819.132974   3969.228267   3973.351024   3973.351024   3969.831174   3969.831174   3969.831174   3834.500184   3988.718234   3988.718234   3992.238084   3992.238084   3981.541824   3981.541824   3913.116740   3843.623655   3826.255759   3850.195759   3815.956123   3803.368472   3803.368472   3860.943073   3930.195759   3930.195759   3902.070759   3832.070759   3822.070759   3822.070759   3822.070759   3735.070759   3733.689139   3768.689139   3822.070759   3822.070759   3822.070759   3822.070759   3822.070759   3820.141375   3820.141375   3820.141375   3820.141375   3820.141375   3820.141375   3820.141375   3820.141375   3820.141375   3820.141375   3751.662114   3731.759755   3731.759755   3731.759755   3731.759755   3731.759755   3731.759755   3731.759755   3707.982896   3707.982896   3707.982896   3707.982896   3945.256590   3946.234486   3946.234486   3946.234486   3975.427351   3975.427351   3975.427351   3975.427351   3975.427351   3975.427351   3975.427351   3975.427351   4003.552440   4003.552440   4003.552440   4003.552440   4003.552440   4003.552440   4003.552440   4003.552440   
MSEB_Beneficiary_ISGS   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4476.982969   4465.642969   4465.642969   4465.642969   4465.642969   4444.307039   4444.307039   4444.307039   4444.307039   4444.307039   4440.652599   4440.652599   4440.652599   4471.329539   4471.329539   4471.329539   4474.983979   4474.983979   4456.696039   4456.696039   4456.696039   4455.139204   4455.139204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4466.479204   4463.071924   4463.071924   4463.071924   4463.071924   4463.071924   4503.071924   4523.370808   4523.370808   4523.370808   4523.370808   4744.894803   4674.894803   4604.894803   4534.894803   4644.071924   4624.071924   4604.071924   4584.071924   4565.279966   4546.746331   4536.746331   4625.279966   4651.387966   4651.387966   4651.387966   4651.387966   4652.944811   4652.944811   4652.944811   4652.944811   4632.944811   4612.944811   4592.944811   4572.944811   4551.736759   4531.736759   4511.736759   4491.736759   4476.736759   4466.736759   4464.628759   4464.628759   
NVVN_COAL_CSEB_ISGS   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.816246   21.816246   21.816246   21.816246   21.816246   21.816246   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.837236   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   21.810860   
NVVN_COAL_MSEB_ISGS   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.325496   18.325496   18.325496   18.325496   18.325496   18.325496   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.343126   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.321444   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   18.320974   
RAJ_SOLAR_MPSEB_ISGS   43.674472   43.674472   43.674472   43.674472   43.674472   43.674472   43.674472   42.099556   40.124872   40.124872   40.124872   40.124872   43.674472   43.674472   43.674472   41.829310   40.124872   40.124872   43.579579   43.674472   43.674472   43.632492   43.632492   43.632492   40.082892   43.632492   43.632492   43.674472   43.674472   43.674472   43.674472   42.099556   40.524626   40.124872   40.124872   39.364508   39.093704   39.093704   40.372253   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.124872   40.072120   40.072120   40.072120   40.072120   40.072120   40.072120   40.072120   40.072120   40.072120   40.072120   38.551381   38.109400   38.109400   38.109400   38.109400   38.109400   38.109400   38.109400   38.109400   38.109400   38.109400   38.109400   43.599616   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   43.621720   
SAIL_BSP_CSEB_ISGS   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   227.540800   
WCR_IR_MP_ISGS   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   99.999900   
WR_IR_GEB_ISGS   84.805547   85.169757   86.549337   88.867031   85.357379   88.878068   89.319534   89.341607   88.591115   87.928917   88.392456   88.712518   88.922214   88.745628   88.833921   85.280123   85.401526   87.719221   85.136647   82.631329   81.947058   81.847728   81.174493   82.653403   84.518595   85.114573   81.571812   81.869801   86.008541   85.522929   81.792545   81.593885   81.218639   80.843393   80.843393   80.843393   80.843393   80.843393   81.384189   80.843393   81.130346   81.439372   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   80.843393   82.267120   84.474448   84.971097   82.719622   82.576146   85.313233   83.779140   85.158720   85.103537   84.772438   85.489819   85.456709   84.606888   82.818952   85.953358   87.774404   84.937987   83.161088   86.803179   87.123242   86.295494   87.553671   
BARC_TAPS-II_ISGS_WR   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
CR_IR_MS_ISGS_WR   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   193.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   194.000000   192.000000   193.000000   194.000000   196.000000   194.000000   196.000000   202.000000   202.000000   198.000000   196.000000   202.000000   198.000000   199.000000   196.000000   199.000000   193.000000   194.000000   193.000000   195.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   192.000000   199.108161   199.108161   199.108161   199.108161   199.108161   201.182205   203.256248   208.441356   209.478378   209.478378   208.441356   210.515400   209.478378   214.663486   216.737530   215.700508   209.478378   213.626465   212.589443   210.515400   212.589443   210.515400   208.441356   209.478378   206.367313   208.441356   209.478378   209.478378   206.367313   199.108161   199.108161   199.108161   200.145183   202.219226   202.219226   201.182205   200.145183   199.108161   
